subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
26-glickman1layer,169.77343079156563,355.7951627897445,pt,0.2642110773976189,0.2599262619903962,0.43195736171858473,0.2236582287191924,21.306799900326947,49.74273699268767
