,subject,nll,bic,model,w_p,lam,phi,beta
19,19,221.4814257559587,464.6272531207351,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.5243110558372154,0.08005702977518082,0.5108519227881704,10.0
