,subject,nll,bic,model,w_p,lam,phi,beta
7,7,171.76597784746326,365.1963573037442,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.4914251449155773,0.571036024433952,0.7266537792800569,7.562133666980062
