,subject,nll,bic,model,w_p,lam,phi,beta
2,2,138.01168002321833,297.68776165525435,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.8840490941121677,0.6156609178869007,0.4665064472790753,10.0
