,subject,nll,bic,model,w_p,lam,phi,beta
43,43,233.8066454607149,489.27769253024746,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.0,0.46585555748855234,0.6758221633553987,1.1222596367053577
