,subject,nll,bic,model,w_p,lam,phi,beta
11,11,165.1361302930775,351.9366621949727,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.7783289286952637,0.4545286911577688,0.6090248690587301,10.0
