,subject,nll,bic,model,alpha,gamma,beta,lam,theta
37,37,88.88360505817303,204.84771212736817,glickman1layer,0.3474245791232702,0.4056714680128091,5.080639756677683,0.17377667485865408,0.7196292497321808
