,subject,nll,bic,model,alpha,gamma,beta,lam,theta
19,19,126.83401424936517,280.7485305097524,glickman1layer,0.5238414187808326,0.5322224779933589,1.2965321574135735,0.13053013931680446,0.533767114410069
