,subject,nll,bic,model,w_p,lam,phi,wd,beta
2,2,111.73336953657818,250.54724108417847,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.9071757108944677,0.966302674366157,1.6832545268741228e-06,32.272101443760164,2.8904727497999567
