,subject,nll,bic,model,w_p,lam,phi,wd,beta
26,26,68.82122988014112,164.72296177130434,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.584658080521887,0.047110038715014645,1.2468745388642572e-05,5.599857856773599,4.880024401525412
