,subject,nll,bic,model,w_p,lam,phi,wd,beta
3,3,128.28738223012303,283.65526647126813,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6015520447238284,0.5250027943310607,1.826093931351057e-05,7.571599589862069,3.1600775394928533
