,subject,nll,bic,model,w_p,lam,phi,wd,beta
9,9,68.17903638320513,163.43857477743236,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.825865460955714,0.9455129938069153,3.583711391686734e-05,48.253044633230765,6.856744514252138
