,subject,nll,bic,model,w_p,lam,phi,wd,beta
12,12,131.59662515519977,290.2737523214216,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8085890293747098,0.9596946763248955,3.073782339724052e-06,41.356870709222676,4.306812478587579
