,subject,nll,bic,model,w_p,lam,phi,wd,beta
39,39,234.33195471558207,495.7444114421862,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.2369644870627787,0.10641522476483582,0.5042560835505995,38.23898631584268,0.00012947969875467703
