,subject,nll,bic,model,w_p,lam,phi,wd,beta
23,23,115.54766667161812,258.1758353542583,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.33747131989767754,0.9012527996910434,7.772526470743707e-07,37.376510074556776,2.5013366765035285
