,subject,nll,bic,model,w_p,lam,phi,wd,beta
35,35,170.2632176831146,367.60693737725126,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8133803010925896,0.9613949103806075,2.793239273322134e-08,27.902659429684892,1.9094432550974931
