,subject,nll,bic,model,w_p,lam,phi,wd,beta
4,4,162.47815017400683,352.03680235903573,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6766438615758886,0.7167066204308203,8.929530636268897e-05,42.07488552712081,1.6424559231457159
