,subject,nll,bic,model,w_p,eta,phi,beta
30,30,120.61330398076083,262.89100957033935,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.7705251094040759,0.986554417918536,0.011834260783785166,3.1780218797980138
