,subject,nll,bic,model,w_p,eta,phi,beta
15,15,184.3253555465394,390.3151127018965,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8509369301271221,1.0,0.06538022593057674,1.3271041467702365
