,subject,nll,bic,model,w_p,eta,phi,beta
4,4,201.65990477157254,424.98421115196277,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.6994341797807265,1.0,0.0509140475690702,0.489828008263706
