,subject,nll,bic,model,w_p,eta,phi,beta
7,7,156.61018984001817,334.884781288854,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.4955932550587279,0.8659997358873549,0.022175892212036252,1.628391619189455
