,subject,nll,bic,model,w_p,eta,phi,beta
22,22,178.58896549455295,378.8423325979236,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.8263420699046293,1.0,0.06805092306329587,1.56927967888558
