,subject,nll,bic,model,w_p,eta,phi,beta
37,37,182.09869002782563,385.86178166446894,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.6363699602452496,1.0,0.02019503490501705,0.7936721653059845
