,subject,nll,bic,model,w_p,eta,phi,beta
16,16,167.6973002118408,357.0590020324993,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.5017260812296668,0.7127255119101074,0.01038086657951407,1.3918215791752375
