,subject,nll,bic,model,w_p,eta,phi,beta
20,20,97.13496397621218,215.93432956124204,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.7936866167164239,1.0,0.012464165408558854,5.436533755461213
