,subject,nll,bic,model,w_p,eta,phi,beta
41,41,204.47931495730006,430.6230315234178,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-none_inh-gaze-dependent,0.604421796996665,0.7737969068445134,0.0839261014002969,0.8572966324906184
