,subject,nll,bic,model,w_p,eta,theta,phi,beta
16,16,171.43227208154602,369.9450461741141,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.5035442600867627,0.7283461701680904,0.790825542543533,0.0,1.5334416184229958
