,subject,nll,bic,model,w_p,eta,theta,phi,beta
12,12,152.4872062893416,332.0549145897053,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.7914316362362028,1.0,0.7116359214945095,0.0,3.5292446455618416
