,subject,nll,bic,model,w_p,eta,theta,phi,beta
4,4,205.89089768954943,438.86229739012094,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.6954752370736208,1.0,0.45278074992424,0.0,0.7707603896915021
