,subject,nll,bic,model,w_p,eta,theta,phi,beta
10,10,166.4326083790948,359.9457187692117,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.9598711202312783,1.0,0.5846655991426807,0.0,2.7267835811067354
