,subject,nll,bic,model,w_p,eta,theta,phi,beta
9,9,109.32229017253037,245.72508235608285,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.821692026810036,1.0,0.5878607345934104,0.0,4.292294648032452
