,subject,nll,bic,model,w_p,eta,theta,phi,beta
2,2,136.52706592350313,300.13463385802834,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.8808892639616595,1.0,0.7739524016700465,0.0,2.7956538157218938
