,subject,nll,bic,model,w_p,eta,theta,phi,beta
32,32,207.7524941975089,442.58549040603987,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.33422636177818793,1.0,0.808672868815779,0.0,0.6899730741651677
