,subject,nll,bic,model,w_p,eta,theta,phi,beta
24,24,130.23681920450883,287.55414042003974,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.7913707571707799,1.0,0.6677370325901374,0.0,3.1262182965182195
