,subject,nll,bic,model,w_p,eta,theta,phi,beta
42,42,211.96573249957407,451.0119670101702,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.5154477053935336,0.7942634941176567,0.31867190964140457,0.0,0.7907349668264383
