,subject,nll,bic,model,w_p,eta,theta,phi,beta
11,11,150.11263491610038,327.30577184322283,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-free,0.7741444903044655,0.8462688678826815,0.526050371006437,0.0,2.767627302951573
