,subject,nll,bic,model,w_p,eta,theta,phi,beta
42,42,211.96573276745696,451.011967545936,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5154635376222173,0.7945404732221027,0.3187701156563848,0.0,0.5271673081447947
