,subject,nll,bic,model,w_p,eta,theta,phi,beta
34,34,190.70160234147056,408.4837066939632,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5918664607384049,0.7496316580005682,0.5794629516620077,0.0,0.8139716406339984
