,subject,nll,bic,model,w_p,eta,theta,phi,beta
14,14,206.42837825889154,439.93725852880516,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5848647990794391,0.8520458423486663,0.5311027902673503,0.0,0.6842516008369273
