,subject,nll,bic,model,w_p,eta,theta,phi,beta
37,37,182.01614661169876,391.1127952344196,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.6320662624080138,1.0,0.5478932050434352,0.0,0.6641518643818628
