,subject,nll,bic,model,w_p,eta,theta,phi,beta
31,31,65.74840960220664,158.57732121543538,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.9777909644605363,1.0,0.6545564818140557,0.0,1.8689384206933173
