,subject,nll,bic,model,w_p,eta,theta,phi,beta
8,8,165.27351446093144,357.62753093288495,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.880878823649083,1.0,0.7435849308247146,0.0,1.3222366086275583
