,subject,nll,bic,model,w_p,eta,theta,phi,beta
18,18,136.20297526834034,299.48645254770275,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.6815166618433013,1.0,0.8290951175209487,0.0,2.27887359598939
