,subject,nll,bic,model,w_p,eta,theta,phi,beta
23,23,148.0080126935516,323.09652739812526,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.408114533080733,0.8440776282859795,0.5488121923971047,0.0,1.5196889548566894
