,subject,nll,bic,model,w_p,eta,theta,phi,beta
36,36,136.07335542211786,299.2272128552578,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.8855572604652888,1.0,0.6528016267213603,0.0,2.27222015941737
