,subject,nll,bic,model,alpha,gamma,phi,beta
38,38,194.08831671356123,409.84103503594014,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.7995338927964923,0.7465132444553906,0.0,0.08100255828193705
