,subject,nll,bic,model,alpha,gamma,phi,beta
13,13,196.18353458296315,414.031470774744,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.7361811172416785,0.7891795245251993,0.0,0.05126774764729863
