,subject,nll,bic,model,alpha,gamma,phi,beta
33,33,191.90428926432276,405.4729801374632,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.5552990092920276,0.677428336537685,0.0,0.21440838008514035
