,subject,nll,bic,model,alpha,gamma,phi,beta
24,24,157.52196931865194,336.70834024612157,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.2857803778504553,1.0,0.0,0.4014935452339095
