,subject,nll,bic,model,alpha,gamma,phi,beta
0,0,228.09088344178167,477.846168492381,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.92255272393796,1.0,0.0,0.007565808258362299
