,subject,nll,bic,model,alpha,gamma,phi,beta
39,39,190.18292809595982,402.03025780073733,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,1.5112735805326312,1.0,0.0,0.006671255372266558
