,subject,nll,bic,model,alpha,gamma,phi,beta
21,21,169.85107722846203,361.36655606574175,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.4675515667645617,0.45334733000706046,0.0,0.19985482246353634
