,subject,nll,bic,model,alpha,gamma,phi,beta
2,2,129.75341457815034,281.17123076511837,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.1508803646869008,1.0,0.0,0.7507506443723131
