,subject,nll,bic,model,alpha,gamma,phi,beta
31,31,86.04303549361673,193.75047259605114,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.05435010229050436,1.0,0.0,0.7642599876526854
