,subject,nll,bic,model,alpha,gamma,phi,beta
4,4,217.80912163258265,457.282644873983,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-free,0.44618044353659064,1.0,0.0,0.05386310050297006
