,subject,nll,bic,model,w_p,theta,phi,beta
39,39,171.08144264227536,363.8272868933684,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.39980001879683524,0.7633999434996354,0.0,2.1475844724258564
