,subject,nll,bic,model,w_p,theta,phi,beta
6,6,177.93112949137185,377.5266605915614,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5006873027570854,0.806661627149649,0.0,0.6835293539337952
