,subject,nll,bic,model,w_p,theta,phi,beta
42,42,212.01441959980244,445.69324080842256,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5162968544954488,0.31969778625766726,0.0,0.472890691941304
