,subject,nll,bic,model,w_p,theta,phi,beta
14,14,206.5143023816374,434.6930063720925,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5861445772319366,0.5269459174481667,0.0,0.6271256068393938
