,subject,nll,bic,model,w_p,theta,phi,beta
2,2,136.52706592260245,294.7185334540226,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.8808888216530687,0.7739532858871914,0.0,1.8637754177827754
