,subject,nll,bic,model,w_p,theta,phi,beta
33,33,183.43074339060064,388.52588839001896,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.6267088736477425,0.6473994027221691,0.0,1.6244532104993623
