,subject,nll,bic,model,w_p,theta,phi,beta
5,5,185.3897851214712,392.44397185176007,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.8834995909054784,0.5309883882858756,0.0,0.8089640778307946
