,subject,nll,bic,model,w_p,theta,phi,beta
21,21,156.67652722734942,335.01745606351653,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5578905564702,0.4557909347241307,0.0,0.6145280920686279
