,subject,nll,bic,model,w_p,theta,phi,beta
27,27,147.64720102906625,316.9588036669502,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.8118342823442375,0.7160445557014092,0.0,2.947656660619585
